cluster,lag_s,sum_player,sum_centroid,sum_relative,sum_cross,n_pairs
2020-08-30__2H__rosenborg__A,46.0,22331468.10184041,15835683.345994413,6354684.151845575,141100.60400041824,28778
2020-08-30__2H__rosenborg__A,47.0,22632434.35982022,16062756.01672045,6420145.714225299,149532.62887447397,28757
2020-08-30__2H__rosenborg__A,48.0,22922738.48139974,16282299.474535504,6482768.410053806,157670.5968104332,28736
2020-08-30__2H__rosenborg__A,49.0,23203195.320460316,16494842.66435131,6543007.771911961,165344.88419704355,28715
2020-08-30__2H__rosenborg__A,50.0,23475355.93828888,16701538.89533453,6601358.404051047,172458.638903303,28694
2020-08-30__2H__rosenborg__A,51.0,23740963.510325354,16903969.144739266,6658123.190938044,178871.17464804716,28673
2020-08-30__2H__rosenborg__A,52.0,24000332.113769308,17102846.738991227,6713120.130073567,184365.24470451116,28652
2020-08-30__2H__rosenborg__A,53.0,24253343.618248608,17298588.4308127,6765918.80101696,188836.38641894457,28631
2020-08-30__2H__rosenborg__A,54.0,24500246.4763418,17491516.01898048,6816322.750530634,192407.70683068986,28610
2020-08-30__2H__rosenborg__A,55.0,24742213.276112888,17682264.829137847,6864554.06221844,195394.3847566107,28589
2020-08-30__2H__rosenborg__A,56.0,24980318.757699452,17871331.37553156,6911029.801397259,197957.58077063411,28568
2020-08-30__2H__rosenborg__A,57.0,25214859.959793564,18058764.870163985,6955687.879515885,200407.21011370077,28547
2020-08-30__2H__rosenborg__A,58.0,25445675.057210065,18244959.36359589,6998885.240695355,201830.45291881784,28526
2020-08-30__2H__rosenborg__A,59.0,25672202.47393352,18429005.672646537,7039968.611820357,203228.1894666272,28505
2020-08-30__2H__rosenborg__A,60.0,25894082.70544303,18610872.034562837,7079407.780170201,203802.89070999657,28484
2020-09-12__1H__rosenborg__A,1.0,117851.6207714419,63243.74017037026,59641.60589179652,-5033.725290724902,30904
2020-09-12__1H__rosenborg__A,2.0,442206.76389940653,239977.96451666573,212604.19334836074,-10375.393965620035,30885
2020-09-12__1H__rosenborg__A,3.0,924390.636248545,512527.8381283696,427546.0972955599,-15683.299175384353,30866
2020-09-12__1H__rosenborg__A,4.0,1520260.6880231083,861247.8000982346,679885.7282510804,-20872.840326206344,30847
2020-09-12__1H__rosenborg__A,5.0,2194872.401983528,1267801.9647483046,953332.3468421153,-26261.909606891597,30828
2020-09-12__1H__rosenborg__A,6.0,2921381.717050469,1715743.7738092467,1237069.0232688566,-31431.0800276339,30809
2020-09-12__1H__rosenborg__A,7.0,3679188.8127561524,2191564.5359349027,1524077.481255015,-36453.204433765444,30790
2020-09-12__1H__rosenborg__A,8.0,4452773.383641112,2684534.4703596854,1809594.2115611422,-41355.29827971551,30771
2020-09-12__1H__rosenborg__A,9.0,5230995.762414929,3186784.1566504575,2090565.1515076205,-46353.54574314815,30752
2020-09-12__1H__rosenborg__A,10.0,6006031.880820496,3691962.1974977036,2364903.193088419,-50833.50976562587,30733
2020-09-12__1H__rosenborg__A,11.0,6772268.043726689,4195262.1454676865,2631421.067629082,-54415.16937007819,30714
2020-09-12__1H__rosenborg__A,12.0,7525852.234233949,4693157.841846259,2889709.5924930386,-57015.200105349475,30695
2020-09-12__1H__rosenborg__A,13.0,8264544.515543895,5183656.729486787,3140028.2691574744,-59140.48310036553,30676
2020-09-12__1H__rosenborg__A,14.0,8987304.90511634,5665426.466143191,3382194.6453256663,-60316.206352518144,30657
2020-09-12__1H__rosenborg__A,15.0,9694013.995834906,6138510.204599648,3616409.4292577626,-60905.63802250606,30638
2020-09-12__1H__rosenborg__A,16.0,10384976.683253018,6603420.952496279,3842914.7157891328,-61358.985032392375,30619
2020-09-12__1H__rosenborg__A,17.0,11060618.627501005,7060494.266561361,4061810.222540775,-61685.86160113197,30600
2020-09-12__1H__rosenborg__A,18.0,11721427.324748544,7509882.033261609,4273347.260359498,-61801.96887256554,30581
2020-09-12__1H__rosenborg__A,19.0,12367767.665628763,7951803.873656533,4477763.864250711,-61800.072278480744,30562
2020-09-12__1H__rosenborg__A,20.0,12999624.265475776,8385881.352802071,4674831.175803958,-61088.26313025481,30543
2020-09-12__1H__rosenborg__A,21.0,13617203.898106992,8812098.849759344,4864622.893344611,-59517.84499696095,30524
2020-09-12__1H__rosenborg__A,22.0,14220260.583112583,9230410.631021306,5047108.435684475,-57258.48359320272,30505
2020-09-12__1H__rosenborg__A,23.0,14807730.292206349,9639917.40264628,5222260.646702248,-54447.75714218157,30486
2020-09-12__1H__rosenborg__A,24.0,15378172.967517681,10039200.315308524,5390210.38054031,-51237.728331153514,30467
2020-09-12__1H__rosenborg__A,25.0,15930471.71655475,10426729.480240947,5551045.311369499,-47303.07505569549,30448
2020-09-12__1H__rosenborg__A,26.0,16464654.06109612,10801994.720912993,5705238.874939638,-42579.53475651139,30429
2020-09-12__1H__rosenborg__A,27.0,16981768.379128966,11165642.453666622,5853397.363573154,-37271.4381108121,30410
2020-09-12__1H__rosenborg__A,28.0,17483578.227808967,11518848.142397882,5996025.456456512,-31295.371045431122,30391
2020-09-12__1H__rosenborg__A,29.0,17972416.31343338,11863317.864702724,6133828.234118214,-24729.78538756474,30372
2020-09-12__1H__rosenborg__A,30.0,18451251.94161527,12201435.809642768,6267324.859757366,-17508.727784860355,30353
2020-09-12__1H__rosenborg__A,31.0,18922228.766174577,12534666.5091287,6397247.050322476,-9684.793276604847,30334
2020-09-12__1H__rosenborg__A,32.0,19386518.380483095,12863229.30303501,6524631.756363963,-1342.6789158716565,30315
2020-09-12__1H__rosenborg__A,33.0,19844687.553303797,13186828.906436497,6650398.170041624,7460.476825675985,30296
2020-09-12__1H__rosenborg__A,34.0,20296970.493086297,13505025.62184166,6775125.886700632,16818.984544004663,30277
2020-09-12__1H__rosenborg__A,35.0,20743368.405211665,13817517.658363625,6898994.300236259,26856.446611782187,30258
2020-09-12__1H__rosenborg__A,36.0,21182915.833975036,14123697.953089844,7021823.741105314,37394.13977987808,30239
2020-09-12__1H__rosenborg__A,37.0,21614428.031157605,14422641.984895926,7143401.581892585,48384.464369097084,30220
2020-09-12__1H__rosenborg__A,38.0,22036341.583401952,14713452.794001352,7263231.875409593,59656.91399101168,30201
2020-09-12__1H__rosenborg__A,39.0,22447259.529521048,14995438.293475505,7380728.139373429,71093.09667211829,30182
2020-09-12__1H__rosenborg__A,40.0,22846116.518884,15268633.247969126,7495861.402598522,81621.86831635161,30163
2020-09-12__1H__rosenborg__A,41.0,23232591.8541159,15532817.849479018,7608047.799998965,91726.20463791426,30144
2020-09-12__1H__rosenborg__A,42.0,23606875.521017533,15788233.827571793,7716937.626639389,101704.06680634775,30125
2020-09-12__1H__rosenborg__A,43.0,23969103.138246544,16035438.823521022,7822273.976616578,111390.33810894808,30106
2020-09-12__1H__rosenborg__A,44.0,24319805.119345315,16275059.261887355,7924321.325937328,120424.53152063693,30087
2020-09-12__1H__rosenborg__A,45.0,24659348.20593081,16507396.702281818,8023455.097552057,128496.40609692846,30068
2020-09-12__1H__rosenborg__A,46.0,24987393.91030197,16732273.205669487,8119627.258837048,135493.44579543057,30049
2020-09-12__1H__rosenborg__A,47.0,25303079.06729687,16948903.039927877,8212819.754236588,141356.27313240775,30030
2020-09-12__1H__rosenborg__A,48.0,25605615.713605456,17156372.48368975,8303304.8380496465,145938.39186605322,30011
2020-09-12__1H__rosenborg__A,49.0,25894343.353863884,17353786.36160393,8391145.042134488,149411.95012545952,29992
2020-09-12__1H__rosenborg__A,50.0,26168893.255191185,17540308.252315816,8476288.405709038,152296.5971663379,29973
2020-09-12__1H__rosenborg__A,51.0,26428719.36343119,17715508.13437691,8558207.961633462,155003.26742080797,29954
2020-09-12__1H__rosenborg__A,52.0,26673179.95053508,17879269.68177885,8636288.062287869,157622.20646835782,29935
2020-09-12__1H__rosenborg__A,53.0,26902198.95568108,18031706.07712402,8710378.760924965,160114.1176320925,29916
2020-09-12__1H__rosenborg__A,54.0,27115937.64765165,18173125.630303014,8780498.214187482,162313.80316115043,29897
2020-09-12__1H__rosenborg__A,55.0,27314279.543144062,18303724.612051677,8846645.77301953,163909.158072846,29878
2020-09-12__1H__rosenborg__A,56.0,27496754.000988763,18423445.215082634,8908590.636363244,164718.1495428909,29859
2020-09-12__1H__rosenborg__A,57.0,27661914.544274896,18531058.40819055,8965873.255111625,164982.8809727304,29840
2020-09-12__1H__rosenborg__A,58.0,27808361.991138056,18625234.123797614,9018132.593156852,164995.2741835841,29821
2020-09-12__1H__rosenborg__A,59.0,27935532.750456773,18705348.508831523,9065293.246983299,164890.9946419422,29802
2020-09-12__1H__rosenborg__A,60.0,28043172.80946021,18770948.699755184,9107289.502028784,164934.60767623805,29783
2020-09-12__2H__rosenborg__A,1.0,108891.24108868545,66859.98251071876,46197.70008368197,-4166.441505715271,26306
2020-09-12__2H__rosenborg__A,2.0,409553.48409139906,254596.65964823106,163037.18848345676,-8080.364040288776,26289
2020-09-12__2H__rosenborg__A,3.0,857965.9670767427,544217.5493334814,325038.885047687,-11290.467304425536,26272
2020-09-12__2H__rosenborg__A,4.0,1414025.5544673393,914681.6553734916,513542.97758008767,-14199.078486239992,26255
2020-09-12__2H__rosenborg__A,5.0,2045331.4123995097,1346467.7067574966,715713.7770323621,-16850.07139034881,26238
2020-09-12__2H__rosenborg__A,6.0,2727431.2537275148,1822896.530167881,922682.8294979043,-18148.10593827048,26221
2020-09-12__2H__rosenborg__A,7.0,3442486.4904089114,2331743.847859306,1129335.2741877292,-18592.631638123683,26204
2020-09-12__2H__rosenborg__A,8.0,4177866.5050682225,2864018.9279641863,1332720.5151648356,-18872.938060799475,26187
2020-09-12__2H__rosenborg__A,9.0,4924988.735064212,3412424.9114908217,1531195.0030503767,-18631.179476984522,26170
2020-09-12__2H__rosenborg__A,10.0,5677493.962883565,3971677.393459467,1723778.9812816153,-17962.41185751735,26153
2020-09-12__2H__rosenborg__A,11.0,6430378.985097105,4537532.805237249,1909982.1761127405,-17135.99625288359,26136
2020-09-12__2H__rosenborg__A,12.0,7179449.142847819,5106417.324810014,2089421.8109356903,-16389.99289788623,26119
2020-09-12__2H__rosenborg__A,13.0,7921408.513284161,5675347.044267897,2262015.7382304245,-15954.26921416013,26102
2020-09-12__2H__rosenborg__A,14.0,8653482.858504105,6241957.11024686,2427792.9657279155,-16267.217470669944,26085
2020-09-12__2H__rosenborg__A,15.0,9373733.804820247,6805153.964977293,2587486.4199595437,-18906.580116589466,26068
2020-09-12__2H__rosenborg__A,16.0,10081566.767219659,7363366.68319668,2740846.0712006046,-22645.987177624076,26051
2020-09-12__2H__rosenborg__A,17.0,10776422.10462768,7915454.904608514,2888340.4221193395,-27373.222100172832,26034
2020-09-12__2H__rosenborg__A,18.0,11457537.374252254,8460134.573967772,3030402.032898323,-32999.23261383892,26017
2020-09-12__2H__rosenborg__A,19.0,12124010.966360673,8995883.028877918,3167213.0177969346,-39085.08031417642,26000
2020-09-12__2H__rosenborg__A,20.0,12774954.325043095,9521121.983832566,3299251.4196777567,-45419.07846722752,25983
2020-09-12__2H__rosenborg__A,21.0,13409990.131711747,10034203.416300269,3427523.329005669,-51736.61359418993,25966
2020-09-12__2H__rosenborg__A,22.0,14028851.627580848,10533949.900354298,3552653.7974401526,-57752.07021360594,25949
2020-09-12__2H__rosenborg__A,23.0,14631424.817212116,11019032.3747168,3675081.1512833387,-62688.70878802001,25932
2020-09-12__2H__rosenborg__A,24.0,15217418.55855525,11488829.706208454,3794977.1640248736,-66388.31167807983,25915
2020-09-12__2H__rosenborg__A,25.0,15786479.25844517,11943230.93686915,3912788.1379385963,-69539.81636257906,25898
2020-09-12__2H__rosenborg__A,26.0,16338213.07936248,12382135.519984998,4028434.1153270183,-72356.55594953895,25881
2020-09-12__2H__rosenborg__A,27.0,16872943.01161001,12805922.245083803,4141634.068819117,-74613.30229291058,25864
2020-09-12__2H__rosenborg__A,28.0,17391279.68548452,13215459.7941113,4252083.429180033,-76263.5378068153,25847
2020-09-12__2H__rosenborg__A,29.0,17894159.062548134,13612217.419351358,4359808.929161188,-77867.28596441599,25830
2020-09-12__2H__rosenborg__A,30.0,18383532.871221587,13998178.564971518,4464808.471897809,-79454.16564773867,25813
2020-09-12__2H__rosenborg__A,31.0,18861448.48774047,14375859.35590563,4567435.672657314,-81846.54082247423,25796
2020-09-12__2H__rosenborg__A,32.0,19329730.5295015,14747647.179460844,4666855.833562772,-84772.48352211434,25779
2020-09-12__2H__rosenborg__A,33.0,19790675.71291325,15115143.075793155,4763453.168251623,-87920.53113152977,25762
2020-09-12__2H__rosenborg__A,34.0,20246223.413167942,15480192.672114298,4856999.10979075,-90968.36873710545,25745
2020-09-12__2H__rosenborg__A,35.0,20697842.24934826,15844668.845754525,4947676.989825036,-94503.58623129991,25728
2020-09-12__2H__rosenborg__A,36.0,21146840.022194114,16209436.482110485,5035491.45741598,-98087.91733235284,25711
2020-09-12__2H__rosenborg__A,37.0,21593940.358243372,16575193.668096531,5120537.854961809,-101791.16481496411,25694
2020-09-12__2H__rosenborg__A,38.0,22039679.149615336,16942160.040773924,5202599.016168836,-105079.90732742578,25677
2020-09-12__2H__rosenborg__A,39.0,22484792.496589527,17311056.04042403,5282034.521063646,-108298.06489815365,25660
2020-09-12__2H__rosenborg__A,40.0,22930134.081058107,17682490.806559794,5358999.235796761,-111355.96129844873,25643
2020-09-12__2H__rosenborg__A,41.0,23376775.85264758,18057411.12732631,5434072.397306171,-114707.67198490008,25626
2020-09-12__2H__rosenborg__A,42.0,23825190.145377073,18436080.37326267,5507596.252413571,-118486.48029916518,25609
2020-09-12__2H__rosenborg__A,43.0,24275493.121390246,18818179.783316363,5579583.810850707,-122270.4727768221,25592
2020-09-12__2H__rosenborg__A,44.0,24727408.88953971,19203336.852374043,5650080.194109447,-126008.15694378293,25575
2020-09-12__2H__rosenborg__A,45.0,25179581.47863129,19590769.445992988,5719130.098806429,-130318.06616812688,25558
2020-09-12__2H__rosenborg__A,46.0,25629777.618140437,19978099.91222076,5786259.360957506,-134581.6550378257,25541
2020-09-12__2H__rosenborg__A,47.0,26075918.109279394,20362657.57773333,5850885.916073528,-137625.38452746486,25524
2020-09-12__2H__rosenborg__A,48.0,26515758.81315656,20742423.761393424,5913395.391548697,-140060.33978556131,25507
2020-09-12__2H__rosenborg__A,49.0,26947397.224001013,21115416.06056902,5973578.151366744,-141596.98793475959,25490
2020-09-12__2H__rosenborg__A,50.0,27369540.335941594,21479913.686721154,6031771.4330168925,-142144.78379644908,25473
2020-09-12__2H__rosenborg__A,51.0,27781324.9339346,21835174.715612948,6087943.190104985,-141792.97178333963,25456
2020-09-12__2H__rosenborg__A,52.0,28182610.91641985,22181136.025168132,6143003.90200289,-141529.01075117814,25439
2020-09-12__2H__rosenborg__A,53.0,28572771.151538003,22517471.316452373,6196927.852497505,-141628.0174118739,25422
2020-09-12__2H__rosenborg__A,54.0,28950457.28523487,22843825.36984281,6249054.839474172,-142422.92408211296,25405
2020-09-12__2H__rosenborg__A,55.0,29314704.987381216,23159959.167131312,6298810.017307733,-144064.19705782633,25388
2020-09-12__2H__rosenborg__A,56.0,29665204.798038773,23465889.220129713,6345763.592180229,-146448.01427116897,25371
2020-09-12__2H__rosenborg__A,57.0,30001657.10038763,23761291.855226994,6389835.664699918,-149470.41953928268,25354
2020-09-12__2H__rosenborg__A,58.0,30324059.320368774,24046022.604129434,6431012.550110771,-152975.83387143433,25337
2020-09-12__2H__rosenborg__A,59.0,30632173.021312438,24319749.767016098,6469302.686560422,-156879.43226407678,25320
2020-09-12__2H__rosenborg__A,60.0,30925175.786190454,24581344.509141073,6504895.885891167,-161064.60884178802,25303
2020-09-26__1H__rosenborg__A,1.0,126368.07013755666,83183.06166426145,43895.79775707438,-710.7892837791705,27766
2020-09-26__1H__rosenborg__A,2.0,475247.9375782483,321037.48873642075,155839.70807846513,-1629.2592366375432,27755
2020-09-26__1H__rosenborg__A,3.0,994119.5173352913,689446.0490499649,307254.30552230886,-2580.8372369824438,27744
2020-09-26__1H__rosenborg__A,4.0,1637067.0514747316,1162370.3332003076,478189.75766537036,-3493.039390946508,27733
2020-09-26__1H__rosenborg__A,5.0,2369258.3158591427,1716626.1682336184,656962.1054503622,-4329.957824837882,27722
2020-09-26__1H__rosenborg__A,6.0,3164611.6142826816,2332984.2524439483,836686.356495634,-5058.994656900318,27711
2020-09-26__1H__rosenborg__A,7.0,4003497.11274229,2995393.2437045067,1013430.9921365074,-5327.123098724251,27700
2020-09-26__1H__rosenborg__A,8.0,4871333.305492116,3691613.353589374,1185141.597712477,-5421.645809734393,27689
2020-09-26__1H__rosenborg__A,9.0,5757308.753282037,4411543.597764244,1351125.796900298,-5360.641382505919,27678
2020-09-26__1H__rosenborg__A,10.0,6652681.739182666,5146550.810939777,1511279.4301468425,-5148.5019039542785,27667
2020-09-26__1H__rosenborg__A,11.0,7549525.224065722,5888583.428826507,1665758.9551731052,-4817.159933891355,27656
2020-09-26__1H__rosenborg__A,12.0,8440868.171113282,6630639.365028652,1814643.195416959,-4414.389332329221,27645
2020-09-26__1H__rosenborg__A,13.0,9321791.889243623,7367907.619074903,1957909.1358559104,-4024.865687189049,27634
2020-09-26__1H__rosenborg__A,14.0,10188432.443380052,8096649.430148906,2095453.4731486104,-3670.459917463042,27623
2020-09-26__1H__rosenborg__A,15.0,11037604.417441832,8814118.439147182,2226854.3412893293,-3368.3629946799265,27612
2020-09-26__1H__rosenborg__A,16.0,11866637.241811272,9518108.052865509,2351725.9652460166,-3196.776300254809,27601
2020-09-26__1H__rosenborg__A,17.0,12673354.401370946,10206715.50425276,2469840.1394413537,-3201.2423231680586,27590
2020-09-26__1H__rosenborg__A,18.0,13456278.458168998,10878359.173549615,2581403.565660397,-3484.2810410124075,27579
2020-09-26__1H__rosenborg__A,19.0,14214757.702338764,11531779.301486475,2686994.7834683405,-4016.382616053248,27568
2020-09-26__1H__rosenborg__A,20.0,14948610.559209727,12165994.919378074,2787313.9999921257,-4698.36016047647,27557
