heldout_match_id,model,n_heldout_intervals,n_heldout_events,heldout_log_likelihood,train_q,train_tc,train_tau_q,train_success,lomo_refit,lomo_note
2021-09-25,M2_inverse_age_order_smooth_ramp,5394,985,-2343.815511678871,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-26,M0_inverse_age_order,5398,1082,-2523.6644216397817,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-26,M1_inverse_age_order_hard_late,5398,1082,-2523.352253168562,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-26,M2_inverse_age_order_smooth_ramp,5398,1082,-2522.91050502022,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-09,M0_inverse_age_order,10785,2295,-5235.175513853452,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-09,M1_inverse_age_order_hard_late,10785,2295,-5233.607566573844,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-09,M2_inverse_age_order_smooth_ramp,10785,2295,-5233.463204700522,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-13,M0_inverse_age_order,5398,1118,-2556.3214262906404,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-13,M1_inverse_age_order_hard_late,5398,1118,-2554.0818513983622,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-13,M2_inverse_age_order_smooth_ramp,5398,1118,-2554.213617640565,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-16,M0_inverse_age_order,5398,1078,-2538.482488918197,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-16,M1_inverse_age_order_hard_late,5398,1078,-2538.794302826146,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-16,M2_inverse_age_order_smooth_ramp,5398,1078,-2538.1936631733092,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-17,M0_inverse_age_order,5398,1003,-2419.070851167692,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-17,M1_inverse_age_order_hard_late,5398,1003,-2416.644494401478,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-10-17,M2_inverse_age_order_smooth_ramp,5398,1003,-2416.6007948385086,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-11-07,M0_inverse_age_order,10776,2070,-4886.792177091566,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-11-07,M1_inverse_age_order_hard_late,10776,2070,-4884.666718082731,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-11-07,M2_inverse_age_order_smooth_ramp,10776,2070,-4883.760166950466,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-11-13,M0_inverse_age_order,10768,2020,-4805.891728514693,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-11-13,M1_inverse_age_order_hard_late,10768,2020,-4804.189686374284,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-11-13,M2_inverse_age_order_smooth_ramp,10768,2020,-4804.782485084809,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
